"","Sanger_new_ID","tile","methylation","Clock","sequencing_block","plate_name","Organ","original_tube_ID","Age","Sex","Treatment"
"2256","ZD0114c","22:11184001:11190000",79.7521367521367,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2257","ZD0114c","22:36300001:36325000",69.5242026635215,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2258","ZD0114c","23:16300001:16325000",78.6603992819865,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2259","ZD0114c","1:712001:713000",9.82142857142857,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2260","ZD0114c","1:24077077:24077150",71.8720330237358,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2261","ZD0114c","1:41264001:41266000",41.3157894736842,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2262","ZD0114c","2:32775001:32800000",66.6666666666667,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2263","ZD0114c","2:57232001:57233044",2.50966431229589,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2264","ZD0114c","3:3650001:3651000",7.18185550082102,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2265","ZD0114c","3:11600001:11625000",77.4967080849434,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2266","ZD0114c","3:23550001:23576000",12.9484126984127,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2267","ZD0114c","4:17675001:17700000",74.7909787081988,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2268","ZD0114c","4:34312001:34314000",95.2312110499883,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2269","ZD0114c","5:39427001:39428000",51.2797619047619,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2270","ZD0114c","5:65610001:65616000",94.5272225051637,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2271","ZD0114c","7:20967884:20970000",17.5433993615812,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2272","ZD0114c","7:68415001:68420000",44.1269841269841,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2273","ZD0114c","9:11340947:11341050",55.8843537414966,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2274","ZD0114c","10:720001:724000",79.9433106575964,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2275","ZD0114c","10:3746001:3746500",82.0171957671958,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2276","ZD0114c","11:26750001:26775000",71.974708740706,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2277","ZD0114c","11:41769001:41770000",72.3928032751562,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2278","ZD0114c","12:33192127:33192400",66.4434523809524,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2279","ZD0114c","12:35875001:35900000",45.605119518163,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2280","ZD0114c","13:1532001:1534000",77.4784482758621,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2281","ZD0114c","13:1755001:1760000",61.3568295739348,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2282","ZD0114c","13:17470292:17470491",54.2857142857143,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2283","ZD0114c","14:28050001:28055050",21.3095238095238,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2284","ZD0114c","15:21715001:21720000",55.7474656791232,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2285","ZD0114c","16:2807224:2809000",16.7424242424242,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2286","ZD0114c","16:22780001:22782000",97.9178113553114,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2287","ZD0114c","16:44542001:44544000",1.89134760596158,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2288","ZD0114c","17:7760001:7762000",88.3333333333333,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2289","ZD0114c","17:52099561:52099561",100,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2290","ZD0114c","18:18042001:18044000",36.3492063492064,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2291","ZD0114c","19:21574001:21600000",69.4311792996003,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2292","ZD0114c","20:6999077:7002000",1.38175104834356,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2293","ZD0114c","21:201001:201322",57.1428571428571,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2294","ZD0114c","21:9780001:9785000",5.66666666666667,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2295","ZD0114c","21:25175001:25200000",45.4687409673062,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2296","ZD0114c","22:3300001:3325000",87.8818240119209,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2297","ZD0114c","22:3631001:3632000",70.8695652173913,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2298","ZD0114c","22:11148001:11155000",75.9848484848485,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2299","ZD0114c","22:33820001:33825000",74.5069033530572,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2300","ZD0114c","23:7000001:7025000",91.6953084545856,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2301","ZD0114c","24:25350001:25375000",36.2403334539557,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2302","ZD0114c","24:31942001:31944000",6.52655573168335,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2303","ZD0114c","25:10685001:10690000",60.1190476190476,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2304","ZD0114c","25:30800001:30825000",70.9168212739641,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2305","ZD0114c","25:35500001:35505000",43.279940353739,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2306","ZD0114c","1:51950001:51955000",50.2020202020202,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2307","ZD0114c","2:3575001:3600000",61.6160449687121,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2308","ZD0114c","2:11200001:11225000",35.3129789465193,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2309","ZD0114c","2:57232001:57233798",1.18740465769595,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2310","ZD0114c","3:15875001:15900000",28.2368862074744,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2311","ZD0114c","3:23525001:23576000",61.8811212428234,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2312","ZD0114c","4:12928001:12929000",1.6437344790286,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2313","ZD0114c","4:77550001:77575000",90.0186684964172,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2314","ZD0114c","5:24200001:24205000",21.0573476702509,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2315","ZD0114c","5:43683051:43683100",72.3809523809524,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2316","ZD0114c","5:43683104:43683105",68.5714285714286,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2317","ZD0114c","6:58690001:58696000",33.6761277937749,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2318","ZD0114c","7:1:25000",91.0336479573535,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2319","ZD0114c","7:18598490:18598711",21.7583732057416,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2320","ZD0114c","7:21885001:21890000",3.71517027863777,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2321","ZD0114c","7:32720001:32725000",4.58415805937358,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2322","ZD0114c","7:63325001:63330000",20.0330630294745,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2323","ZD0114c","8:42620001:42626000",10.9746926126236,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2324","ZD0114c","10:10875001:10900000",57.7873336834734,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2325","ZD0114c","10:28150001:28175000",21.0848821959933,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2326","ZD0114c","11:10828040:10828428",3.61836833199904,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2327","ZD0114c","14:3570001:3575000",2.55120140899095,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2328","ZD0114c","15:25802001:25804000",73.9316239316239,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2329","ZD0114c","16:10345001:10350000",3.76210479953796,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2330","ZD0114c","16:46765001:46770000",3.60983102918587,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2331","ZD0114c","16:53015001:53020000",58.0737717416718,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2332","ZD0114c","17:28880001:28885000",2.47789115646259,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2333","ZD0114c","18:48950001:48955000",21.012912308221,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2334","ZD0114c","20:1764029:1764100",2.5,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2335","ZD0114c","20:32100001:32125000",22.2713461736533,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2336","ZD0114c","21:6775001:6800000",43.4583531438147,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2337","ZD0114c","22:709001:709500",61.8108974358974,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2338","ZD0114c","22:709512:709611",25.1873126873127,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2339","ZD0114c","22:4250001:4255000",3.65000573475438,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2340","ZD0114c","24:18178001:18180000",2.52722082985241,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2341","ZD0114c","24:37080001:37085000",9.26637673920283,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2342","ZD0114c","25:4420001:4425000",4.79000514535632,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2343","ZD0114c","1:24076877:24076977",54.8565355066903,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2344","ZD0114c","1:24077077:24077126",71.1216374269006,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2345","ZD0114c","2:34600001:34625000",65.7337747722363,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2346","ZD0114c","2:58868741:58869240",97.6866883116883,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2347","ZD0114c","3:1105225:1105225",84.6153846153846,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2348","ZD0114c","3:23570001:23576000",4.21201814058957,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2349","ZD0114c","4:31950001:31975000",82.4515812166415,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2350","ZD0114c","4:42625001:42650229",84.8684210526316,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2351","ZD0114c","6:64024:64024",95.2380952380952,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2352","ZD0114c","7:5001:10000",90.6834765892526,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2353","ZD0114c","8:53670663:53671090",92.1340811965812,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2354","ZD0114c","13:13670001:13672000",40.8650793650794,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2355","ZD0114c","13:14567598:14567598",100,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2356","ZD0114c","13:51245001:51250000",1.60427807486631,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2357","ZD0114c","14:214333:214482",2.44575936883629,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2358","ZD0114c","14:4182269:4182401",95.8572096440259,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2359","ZD0114c","14:28052001:28055000",21.3095238095238,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2360","ZD0114c","15:21200001:21226000",65.4166666666667,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2361","ZD0114c","15:28199001:28199500",13.0948490507314,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2362","ZD0114c","15:31047627:31047627",33.3333333333333,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2363","ZD0114c","15:43540924:43540924",100,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2364","ZD0114c","16:46765344:46766406",0.952380952380954,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2365","ZD0114c","17:9936401:9936898",37.8472222222222,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2366","ZD0114c","17:14458405:14458505",3.36899842581661,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2367","ZD0114c","17:41075001:41100000",99.0909090909091,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2368","ZD0114c","17:52708001:52710000",48.5714285714286,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2369","ZD0114c","18:44827390:44827390",70.5882352941177,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2370","ZD0114c","19:6310001:6316000",8.44497607655503,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2371","ZD0114c","20:15770001:15775060",6.20451620451621,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2372","ZD0114c","20:54175001:54180000",92.2502300848758,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2373","ZD0114c","20:54390001:54395000",58.3333333333333,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2374","ZD0114c","22:695001:700000",5.89861751152074,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2375","ZD0114c","22:709301:709611",29.2417386535034,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2376","ZD0114c","22:20910001:20915000",74.6904761904762,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2377","ZD0114c","24:986415:986416",96.6666666666667,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2378","ZD0114c","24:3017976:3018219",100,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2379","ZD0114c","24:3059536:3059585",95.5,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2380","ZD0114c","24:11825001:11850000",91.4403192533364,"multitissue",1,"plate_batch1","Fin_clip_caudal","7G",16,"M","WT"
"2381","ZD0115b","6:4935441:4935768",100,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2382","ZD0115b","4:51645740:51646027",66.6666666666667,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2383","ZD0115b","8:51371072:51371541",15.9604519774011,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2384","ZD0115b","22:11185769:11186071",98.2142857142857,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2385","ZD0115b","1:14372733:14373618",0,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2386","ZD0115b","22:34108053:34108286",94.375,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2387","ZD0115b","17:9936654:9936703",93.8888888888889,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2388","ZD0115b","8:31120071:31120427",0,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2389","ZD0115b","3:13557565:13558122",0,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2390","ZD0115b","7:34162239:34162861",64.5833333333334,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2391","ZD0115b","16:5093555:5093769",80.9523809523809,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2392","ZD0115b","1:40644559:40644788",6.25,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2393","ZD0115b","4:77561200:77561200",81.8181818181818,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2394","ZD0115b","4:77559642:77559642",25.4901960784314,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2395","ZD0115b","4:77560396:77560396",20.3488372093023,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2396","ZD0115b","8:50628644:50628910",83.9285714285714,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2397","ZD0115b","5:38774677:38775285",24.8863636363636,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2398","ZD0115b","24:3782666:3783423",1.51515151515152,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2399","ZD0115b","2:44181891:44182390",0,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2400","ZD0115b","4:3011851:3012149",92,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2401","ZD0115b","13:3704291:3704340",47.8571428571429,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2402","ZD0115b","16:815631:816213",7.00564971751413,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2403","ZD0115b","15:42582708:42583050",95,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2404","ZD0115b","21:23174621:23174850",95.3125,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2405","ZD0115b","25:35134471:35134811",11.1111111111111,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2406","ZD0115b","25:35502450:35502998",64.8358585858586,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2407","ZD0115b","22:37419600:37419816",33.3333333333333,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2408","ZD0115b","13:4766104:4766350",94,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2409","ZD0115b","22:12224812:12225254",43.4782608695652,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2410","ZD0115b","2:6262120:6262331",59.5238095238095,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2411","ZD0115b","2:58868001:58869240",97.4018379281537,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2412","ZD0115b","4:1658618:1658618",100,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2413","ZD0115b","5:22750001:22775000",23.6363636363636,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2414","ZD0115b","6:14882001:14883000",52.3809523809524,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2415","ZD0115b","8:5001:12000",29.6301433194637,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2416","ZD0115b","9:15788482:15788482",66.6666666666667,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2417","ZD0115b","10:38075001:38100000",92.1940928270042,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2418","ZD0115b","11:42714001:42716028",98.8636363636364,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2419","ZD0115b","12:16564778:16564778",100,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2420","ZD0115b","12:34320001:34325000",91.0130718954248,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2421","ZD0115b","14:7245001:7247000",51.7543859649123,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2422","ZD0115b","14:13550001:13575000",95.7765151515152,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2423","ZD0115b","17:174609:179608",94.8598227169656,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2424","ZD0115b","19:32030001:32035000",90,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2425","ZD0115b","20:37140001:37145000",100,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2426","ZD0115b","22:11184001:11190000",81.9875776397515,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2427","ZD0115b","22:36300001:36325000",90.1587301587302,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2428","ZD0115b","23:16300001:16325000",85,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2429","ZD0115b","1:712001:713000",58.3333333333333,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2430","ZD0115b","1:24077077:24077150",82.8125,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2431","ZD0115b","1:41264001:41266000",86.6666666666667,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2432","ZD0115b","2:32775001:32800000",94.4444444444445,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2433","ZD0115b","2:57232001:57233044",3.18181818181818,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2434","ZD0115b","3:3650001:3651000",65.1111111111111,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2435","ZD0115b","3:11600001:11625000",78.8143828960155,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2436","ZD0115b","3:23550001:23576000",10.3260869565217,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2437","ZD0115b","4:17675001:17700000",64.3877551020408,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2438","ZD0115b","4:34312001:34314000",90,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2439","ZD0115b","5:39427001:39428000",100,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2440","ZD0115b","5:65610001:65616000",94.7549019607843,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2441","ZD0115b","7:20967884:20970000",2.08333333333333,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2442","ZD0115b","7:68415001:68420000",14.6428571428571,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2443","ZD0115b","9:11340947:11341050",89.375,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2444","ZD0115b","10:720001:724000",76.7361111111111,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2445","ZD0115b","10:3746001:3746500",90.7407407407407,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2446","ZD0115b","11:26750001:26775000",62.3809523809524,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2447","ZD0115b","11:41769001:41770000",95,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2448","ZD0115b","12:33192127:33192400",81.25,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2449","ZD0115b","12:35875001:35900000",43.75,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2450","ZD0115b","13:1532001:1534000",88,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2451","ZD0115b","13:1755001:1760000",80.9523809523809,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2452","ZD0115b","13:17470292:17470491",3.33333333333333,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2453","ZD0115b","14:28050001:28055050",66.5178571428571,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2454","ZD0115b","15:21715001:21720000",76.8873403019744,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2455","ZD0115b","16:2807224:2809000",18.5185185185185,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2456","ZD0115b","16:22780001:22782000",54.4642857142857,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2457","ZD0115b","16:44542001:44544000",1.82291666666667,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2458","ZD0115b","17:7760001:7762000",77.7777777777778,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2459","ZD0115b","17:52099561:52099561",100,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2460","ZD0115b","18:18042001:18044000",46.6666666666667,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2461","ZD0115b","19:21574001:21600000",78.5087719298246,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2462","ZD0115b","20:6999077:7002000",1.44620811287478,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2463","ZD0115b","21:201001:201322",73.0343300110742,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2464","ZD0115b","21:9780001:9785000",0,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2465","ZD0115b","21:25175001:25200000",55.7692307692308,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2466","ZD0115b","22:3300001:3325000",88.2581307581308,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2467","ZD0115b","22:3631001:3632000",95.6043956043956,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2468","ZD0115b","22:11148001:11155000",46.2121212121212,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2469","ZD0115b","22:33820001:33825000",100,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2470","ZD0115b","23:7000001:7025000",90.490845959596,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
"2471","ZD0115b","24:25350001:25375000",33.1707317073171,"multitissue",1,"plate_batch1","Intestines","40F",3,"F","WT"
